域名	解析IP	开放端口	WEB服务器	网站状态
expressing.1688.com	203.119.206.118	80,443	获取失败	80:-
seventeen.1688.com	203.119.206.118	80,443	获取失败	80:-
factories.1688.com	203.119.206.118	80,443	获取失败	80:-
tribute.1688.com	203.119.206.118	80,443	获取失败	80:-
specimen.1688.com	203.119.206.118	80,443	获取失败	80:-
accurately.1688.com	203.119.206.118	80,443	获取失败	80:-
phases.1688.com	203.119.206.118	80,443	获取失败	80:-
depression.1688.com	203.119.206.118	80,443	获取失败	80:-
charming.1688.com	203.119.206.118	80,443	获取失败	80:-
nearest.1688.com	203.119.206.118	80,443	获取失败	80:-
tended.1688.com	203.119.206.118	80,443	获取失败	80:-
slid.1688.com	203.119.206.118	80,443	获取失败	80:-
exclusively.1688.com	203.119.206.118	80,443	获取失败	80:-
mexican.1688.com	203.119.206.118	80,443	获取失败	80:-
functional.1688.com	203.119.206.118	80,443	获取失败	80:-
declaration.1688.com	203.119.206.118	80,443	获取失败	80:-
scarcely.1688.com	203.119.206.118	80,443	获取失败	80:-
illustration.1688.com	203.119.206.118	80,443	获取失败	80:-
whisky.1688.com	203.119.206.118	80,443	获取失败	80:-
wholly.1688.com	203.119.206.118	80,443	获取失败	80:-
meaningful.1688.com	203.119.206.118	80,443	获取失败	80:-
consisted.1688.com	203.119.206.118	80,443	获取失败	80:-
weekly.1688.com	203.119.206.118	80,443	获取失败	80:-
wishes.1688.com	203.119.206.118	80,443	获取失败	80:-
desires.1688.com	203.119.206.118	80,443	获取失败	80:-
narrative.1688.com	203.119.206.118	80,443	获取失败	80:-
puerto.1688.com	203.119.206.118	80,443	获取失败	80:-
mathematical.1688.com	203.119.206.118	80,443	获取失败	80:-
angels.1688.com	203.119.206.118	80,443	获取失败	80:-
realism.1688.com	203.119.206.118	80,443	获取失败	80:-
enthusiastic.1688.com	203.119.206.118	80,443	获取失败	80:-
norms.1688.com	203.119.206.118	80,443	获取失败	80:-
sitter.1688.com	203.119.206.118	80,443	获取失败	80:-
nervous.1688.com	203.119.206.118	80,443	获取失败	80:-
interpreted.1688.com	203.119.206.118	80,443	获取失败	80:-
registration.1688.com	203.119.206.118	80,443	获取失败	80:-
diffusion.1688.com	203.119.206.118	80,443	获取失败	80:-
authors.1688.com	203.119.206.118	80,443	获取失败	80:-
promising.1688.com	203.119.206.118	80,443	获取失败	80:-
anticipated.1688.com	203.119.206.118	80,443	获取失败	80:-
thinks.1688.com	203.119.206.118	80,443	获取失败	80:-
savings.1688.com	203.119.206.118	80,443	获取失败	80:-
discrimination.1688.com	203.119.206.118	80,443	获取失败	80:-
roughly.1688.com	203.119.206.118	80,443	获取失败	80:-
originally.1688.com	203.119.206.118	80,443	获取失败	80:-
gen.1688.com	203.119.206.118	80,443	获取失败	80:-
assembled.1688.com	203.119.206.118	80,443	获取失败	80:-
theresa.1688.com	203.119.206.118	80,443	获取失败	80:-
tubes.1688.com	203.119.206.118	80,443	获取失败	80:-
douglas.1688.com	203.119.206.118	80,443	获取失败	80:-
luncheon.1688.com	203.119.206.118	80,443	获取失败	80:-
stressed.1688.com	203.119.206.118	80,443	获取失败	80:-
colleagues.1688.com	203.119.206.118	80,443	获取失败	80:-
utopia.1688.com	203.119.206.118	80,443	获取失败	80:-
aimed.1688.com	203.119.206.118	80,443	获取失败	80:-
regime.1688.com	203.119.206.118	80,443	获取失败	80:-
governmental.1688.com	203.119.206.118	80,443	获取失败	80:-
categories.1688.com	203.119.206.118	80,443	获取失败	80:-
peas.1688.com	203.119.206.118	80,443	获取失败	80:-
dedicated.1688.com	203.119.206.118	80,443	获取失败	80:-
memorial.1688.com	203.119.206.118	80,443	获取失败	80:-
strategic.1688.com	203.119.206.118	80,443	获取失败	80:-
eighth.1688.com	203.119.206.118	80,443	获取失败	80:-
pete.1688.com	203.119.206.118	80,443	获取失败	80:-
champion.1688.com	203.119.206.118	80,443	获取失败	80:-
bombers.1688.com	203.119.206.118	80,443	获取失败	80:-
historic.1688.com	203.119.206.118	80,443	获取失败	80:-
adults.1688.com	203.119.206.118	80,443	获取失败	80:-
chairs.1688.com	203.119.206.118	80,443	获取失败	80:-
worn.1688.com	203.119.206.118	80,443	获取失败	80:-
burns.1688.com	203.119.206.118	80,443	获取失败	80:-
resumed.1688.com	203.119.206.118	80,443	获取失败	80:-
monthly.1688.com	203.119.206.118	80,443	获取失败	80:-
cleared.1688.com	203.119.206.118	80,443	获取失败	80:-
ultimately.1688.com	203.119.206.118	80,443	获取失败	80:-
encouraging.1688.com	203.119.206.118	80,443	获取失败	80:-
rifles.1688.com	203.119.206.118	80,443	获取失败	80:-
assessment.1688.com	203.119.206.118	80,443	获取失败	80:-
farmer.1688.com	203.119.206.118	80,443	获取失败	80:-
dances.1688.com	203.119.206.118	80,443	获取失败	80:-
incredible.1688.com	203.119.206.118	80,443	获取失败	80:-
insects.1688.com	203.119.206.118	80,443	获取失败	80:-
searching.1688.com	203.119.206.118	80,443	获取失败	80:-
arrival.1688.com	203.119.206.118	80,443	获取失败	80:-
attempting.1688.com	203.119.206.118	80,443	获取失败	80:-
gin.1688.com	203.119.206.118	80,443	获取失败	80:-
manufacturer.1688.com	203.119.206.118	80,443	获取失败	80:-
eighteenth.1688.com	203.119.206.118	80,443	获取失败	80:-
heels.1688.com	203.119.206.118	80,443	获取失败	80:-
stuck.1688.com	203.119.206.118	80,443	获取失败	80:-
stern.1688.com	203.119.206.118	80,443	获取失败	80:-
plates.1688.com	203.119.206.118	80,443	获取失败	80:-
justified.1688.com	203.119.206.118	80,443	获取失败	80:-
madison.1688.com	203.119.206.118	80,443	获取失败	80:-
giant.1688.com	203.119.206.118	80,443	获取失败	80:-
hungry.1688.com	203.119.206.118	80,443	获取失败	80:-
plug.1688.com	203.119.206.118	80,443	获取失败	80:-
craft.1688.com	203.119.206.118	80,443	获取失败	80:-
generations.1688.com	203.119.206.118	80,443	获取失败	80:-
continuously.1688.com	203.119.206.118	80,443	获取失败	80:-
sentiment.1688.com	203.119.206.118	80,443	获取失败	80:-
boating.1688.com	203.119.206.118	80,443	获取失败	80:-
genius.1688.com	203.119.206.118	80,443	获取失败	80:-
curiosity.1688.com	203.119.206.118	80,443	获取失败	80:-
oxidation.1688.com	203.119.206.118	80,443	获取失败	80:-
hurried.1688.com	203.119.206.118	80,443	获取失败	80:-
assumptions.1688.com	203.119.206.118	80,443	获取失败	80:-
variations.1688.com	203.119.206.118	80,443	获取失败	80:-
radar.1688.com	203.119.206.118	80,443	获取失败	80:-
deck.1688.com	203.119.206.118	80,443	获取失败	80:-
souls.1688.com	203.119.206.118	80,443	获取失败	80:-
cabin.1688.com	203.119.206.118	80,443	获取失败	80:-
recommendations.1688.com	203.119.206.118	80,443	获取失败	80:-
ambiguous.1688.com	203.119.206.118	80,443	获取失败	80:-
servants.1688.com	203.119.206.118	80,443	获取失败	80:-
miller.1688.com	203.119.206.118	80,443	获取失败	80:-
warned.1688.com	203.119.206.118	80,443	获取失败	80:-
traveled.1688.com	203.119.206.118	80,443	获取失败	80:-
obligations.1688.com	203.119.206.118	80,443	获取失败	80:-
overseas.1688.com	140.205.32.54	80,443	Tengine/Aserver	80:正常访问
sixties.1688.com	203.119.206.118	80,443	获取失败	80:-
whispered.1688.com	203.119.206.118	80,443	获取失败	80:-
fogg.1688.com	203.119.206.118	80,443	获取失败	80:-
happiness.1688.com	203.119.206.118	80,443	获取失败	80:-
maggie.1688.com	203.119.206.118	80,443	获取失败	80:-
quiney.1688.com	203.119.206.118	80,443	获取失败	80:-
unexpected.1688.com	203.119.206.118	80,443	获取失败	80:-
carries.1688.com	203.119.206.118	80,443	获取失败	80:-
anti-semitism.1688.com	203.119.206.118	80,443	获取失败	80:-
troubles.1688.com	203.119.206.118	80,443	获取失败	80:-
spencer.1688.com	203.119.206.118	80,443	获取失败	80:-
appreciation.1688.com	203.119.206.118	80,443	获取失败	80:-
suited.1688.com	203.119.206.118	80,443	获取失败	80:-
retained.1688.com	203.119.206.118	80,443	获取失败	80:-
trucks.1688.com	203.119.206.118	80,443	获取失败	80:-
strategy.1688.com	203.119.206.118	80,443	获取失败	80:-
posts.1688.com	203.119.206.118	80,443	获取失败	80:-
intentions.1688.com	203.119.206.118	80,443	获取失败	80:-
bid.1688.com	203.119.206.118	80,443	获取失败	80:-
investigations.1688.com	203.119.206.118	80,443	获取失败	80:-
conspiracy.1688.com	203.119.206.118	80,443	获取失败	80:-
ralph.1688.com	203.119.206.118	80,443	获取失败	80:-
uncertain.1688.com	203.119.206.118	80,443	获取失败	80:-
exhibition.1688.com	203.119.206.118	80,443	获取失败	80:-
regularly.1688.com	203.119.206.118	80,443	获取失败	80:-
nerves.1688.com	203.119.206.118	80,443	获取失败	80:-
dealt.1688.com	203.119.206.118	80,443	获取失败	80:-
engagement.1688.com	203.119.206.118	80,443	获取失败	80:-
vienna.1688.com	203.119.206.118	80,443	获取失败	80:-
wounded.1688.com	203.119.206.118	80,443	获取失败	80:-
merchants.1688.com	203.119.206.118	80,443	获取失败	80:-
loaded.1688.com	203.119.206.118	80,443	获取失败	80:-
ambassador.1688.com	203.119.206.118	80,443	获取失败	80:-
altered.1688.com	203.119.206.118	80,443	获取失败	80:-
sticks.1688.com	203.119.206.118	80,443	获取失败	80:-
implications.1688.com	203.119.206.118	80,443	获取失败	80:-
gang.1688.com	203.119.206.118	80,443	获取失败	80:-
pip.1688.com	203.119.206.118	80,443	获取失败	80:-
chart.1688.com	203.119.206.118	80,443	获取失败	80:-
chiefly.1688.com	203.119.206.118	80,443	获取失败	80:-
architect.1688.com	203.119.206.118	80,443	获取失败	80:-
belongs.1688.com	203.119.206.118	80,443	获取失败	80:-
panic.1688.com	203.119.206.118	80,443	获取失败	80:-
rehabilitation.1688.com	203.119.206.118	80,443	获取失败	80:-
desperately.1688.com	203.119.206.118	80,443	获取失败	80:-
aristotle.1688.com	203.119.206.118	80,443	获取失败	80:-
lo.1688.com	203.119.206.118	80,443	获取失败	80:-
sandburg.1688.com	203.119.206.118	80,443	获取失败	80:-
destiny.1688.com	203.119.206.118	80,443	获取失败	80:-
congressional.1688.com	203.119.206.118	80,443	获取失败	80:-
freely.1688.com	203.119.206.118	80,443	获取失败	80:-
surrender.1688.com	203.119.206.118	80,443	获取失败	80:-
elaine.1688.com	203.119.206.118	80,443	获取失败	80:-
unfortunate.1688.com	203.119.206.118	80,443	获取失败	80:-
middle-class.1688.com	203.119.206.118	80,443	获取失败	80:-
alienation.1688.com	203.119.206.118	80,443	获取失败	80:-
casual.1688.com	203.119.206.118	80,443	获取失败	80:-
formulas.1688.com	203.119.206.118	80,443	获取失败	80:-
earliest.1688.com	203.119.206.118	80,443	获取失败	80:-
reliable.1688.com	203.119.206.118	80,443	获取失败	80:-
eliminated.1688.com	203.119.206.118	80,443	获取失败	80:-
meanings.1688.com	203.119.206.118	80,443	获取失败	80:-
bother.1688.com	203.119.206.118	80,443	获取失败	80:-
forests.1688.com	203.119.206.118	80,443	获取失败	80:-
physiological.1688.com	203.119.206.118	80,443	获取失败	80:-
dressing.1688.com	203.119.206.118	80,443	获取失败	80:-
steadily.1688.com	203.119.206.118	80,443	获取失败	80:-
planets.1688.com	203.119.206.118	80,443	获取失败	80:-
hen.1688.com	203.119.206.118	80,443	获取失败	80:-
economical.1688.com	203.119.206.118	80,443	获取失败	80:-
acceptable.1688.com	203.119.206.118	80,443	获取失败	80:-
hypothalamic.1688.com	203.119.206.118	80,443	获取失败	80:-
sampling.1688.com	203.119.206.118	80,443	获取失败	80:-
foams.1688.com	203.119.206.118	80,443	获取失败	80:-
totally.1688.com	203.119.206.118	80,443	获取失败	80:-
uneasy.1688.com	203.119.206.118	80,443	获取失败	80:-
skyros.1688.com	203.119.206.118	80,443	获取失败	80:-
deegan.1688.com	203.119.206.118	80,443	获取失败	80:-
displayed.1688.com	203.119.206.118	80,443	获取失败	80:-
colonial.1688.com	203.119.206.118	80,443	获取失败	80:-
procurement.1688.com	203.119.206.118	80,443	获取失败	80:-
johnston.1688.com	203.119.206.118	80,443	获取失败	80:-
hesitated.1688.com	203.119.206.118	80,443	获取失败	80:-
bobbie.1688.com	203.119.206.118	80,443	获取失败	80:-
launched.1688.com	203.119.206.118	80,443	获取失败	80:-
forming.1688.com	203.119.206.118	80,443	获取失败	80:-
submitted.1688.com	203.119.206.118	80,443	获取失败	80:-
possessed.1688.com	203.119.206.118	80,443	获取失败	80:-
cope.1688.com	203.119.206.118	80,443	获取失败	80:-
rico.1688.com	203.119.206.118	80,443	获取失败	80:-
socialist.1688.com	203.119.206.118	80,443	获取失败	80:-
surrounded.1688.com	203.119.206.118	80,443	获取失败	80:-
keeps.1688.com	203.119.206.118	80,443	获取失败	80:-
congressman.1688.com	203.119.206.118	80,443	获取失败	80:-
unlikely.1688.com	203.119.206.118	80,443	获取失败	80:-
behalf.1688.com	203.119.206.118	80,443	获取失败	80:-
herd.1688.com	203.119.206.118	80,443	获取失败	80:-
insight.1688.com	203.119.206.118	80,443	获取失败	80:-
races.1688.com	203.119.206.118	80,443	获取失败	80:-
pitcher.1688.com	203.119.206.118	80,443	获取失败	80:-
crossing.1688.com	203.119.206.118	80,443	获取失败	80:-
conversion.1688.com	203.119.206.118	80,443	获取失败	80:-
fans.1688.com	203.119.206.118	80,443	获取失败	80:-
helpless.1688.com	203.119.206.118	80,443	获取失败	80:-
vernon.1688.com	203.119.206.118	80,443	获取失败	80:-
masses.1688.com	203.119.206.118	80,443	获取失败	80:-
definitely.1688.com	203.119.206.118	80,443	获取失败	80:-
suspected.1688.com	203.119.206.118	80,443	获取失败	80:-
prairie.1688.com	203.119.206.118	80,443	获取失败	80:-
revolutionary.1688.com	203.119.206.118	80,443	获取失败	80:-
governing.1688.com	203.119.206.118	80,443	获取失败	80:-
profits.1688.com	203.119.206.118	80,443	获取失败	80:-
refund.1688.com	203.119.206.118	80,443	获取失败	80:-
wheels.1688.com	203.119.206.118	80,443	获取失败	80:-
painter.1688.com	203.119.206.118	80,443	获取失败	80:-
characterized.1688.com	203.119.206.118	80,443	获取失败	80:-
heritage.1688.com	203.119.206.118	80,443	获取失败	80:-
computed.1688.com	203.119.206.118	80,443	获取失败	80:-
inclined.1688.com	203.119.206.118	80,443	获取失败	80:-
lowered.1688.com	203.119.206.118	80,443	获取失败	80:-
ideological.1688.com	203.119.206.118	80,443	获取失败	80:-
passengers.1688.com	203.119.206.118	80,443	获取失败	80:-
shaking.1688.com	203.119.206.118	80,443	获取失败	80:-
prospective.1688.com	203.119.206.118	80,443	获取失败	80:-
dedication.1688.com	203.119.206.118	80,443	获取失败	80:-
monument.1688.com	203.119.206.118	80,443	获取失败	80:-
respectable.1688.com	203.119.206.118	80,443	获取失败	80:-
obliged.1688.com	203.119.206.118	80,443	获取失败	80:-
educated.1688.com	203.119.206.118	80,443	获取失败	80:-
displays.1688.com	203.119.206.118	80,443	获取失败	80:-
belgians.1688.com	203.119.206.118	80,443	获取失败	80:-
vacuum.1688.com	203.119.206.118	80,443	获取失败	80:-
resolved.1688.com	203.119.206.118	80,443	获取失败	80:-
enjoyment.1688.com	203.119.206.118	80,443	获取失败	80:-
diet.1688.com	203.119.206.118	80,443	获取失败	80:-
podger.1688.com	203.119.206.118	80,443	获取失败	80:-
loop.1688.com	203.119.206.118	80,443	获取失败	80:-
commodities.1688.com	203.119.206.118	80,443	获取失败	80:-
winds.1688.com	203.119.206.118	80,443	获取失败	80:-
reverend.1688.com	203.119.206.118	80,443	获取失败	80:-
gentlemen.1688.com	203.119.206.118	80,443	获取失败	80:-
drawings.1688.com	203.119.206.118	80,443	获取失败	80:-
tale.1688.com	203.119.206.118	80,443	获取失败	80:-
heroic.1688.com	203.119.206.118	80,443	获取失败	80:-
bullets.1688.com	203.119.206.118	80,443	获取失败	80:-
shining.1688.com	203.119.206.118	80,443	获取失败	80:-
intimate.1688.com	203.119.206.118	80,443	获取失败	80:-
milligrams.1688.com	203.119.206.118	80,443	获取失败	80:-
protein.1688.com	203.119.206.118	80,443	获取失败	80:-
punishment.1688.com	203.119.206.118	80,443	获取失败	80:-
katanga.1688.com	203.119.206.118	80,443	获取失败	80:-
voters.1688.com	203.119.206.118	80,443	获取失败	80:-
legislators.1688.com	203.119.206.118	80,443	获取失败	80:-
theirs.1688.com	203.119.206.118	80,443	获取失败	80:-
receives.1688.com	203.119.206.118	80,443	获取失败	80:-
competent.1688.com	203.119.206.118	80,443	获取失败	80:-
stake.1688.com	203.119.206.118	80,443	获取失败	80:-
faulkner.1688.com	203.119.206.118	80,443	获取失败	80:-
tsunami.1688.com	203.119.206.118	80,443	获取失败	80:-
indirect.1688.com	203.119.206.118	80,443	获取失败	80:-
underlying.1688.com	203.119.206.118	80,443	获取失败	80:-
keith.1688.com	203.119.206.118	80,443	获取失败	80:-
utopian.1688.com	203.119.206.118	80,443	获取失败	80:-
bridget.1688.com	203.119.206.118	80,443	获取失败	80:-
mate.1688.com	203.119.206.118	80,443	获取失败	80:-
planetary.1688.com	203.119.206.118	80,443	获取失败	80:-
submarines.1688.com	203.119.206.118	80,443	获取失败	80:-
orderly.1688.com	203.119.206.118	80,443	获取失败	80:-
el.1688.com	203.119.206.118	80,443	获取失败	80:-
dominated.1688.com	203.119.206.118	80,443	获取失败	80:-
intervention.1688.com	203.119.206.118	80,443	获取失败	80:-
negotiations.1688.com	203.119.206.118	80,443	获取失败	80:-
conditioned.1688.com	203.119.206.118	80,443	获取失败	80:-
sailing.1688.com	203.119.206.118	80,443	获取失败	80:-
residents.1688.com	203.119.206.118	80,443	获取失败	80:-
expanded.1688.com	203.119.206.118	80,443	获取失败	80:-
basically.1688.com	203.119.206.118	80,443	获取失败	80:-
habits.1688.com	203.119.206.118	80,443	获取失败	80:-
greeted.1688.com	203.119.206.118	80,443	获取失败	80:-
bet.1688.com	203.119.206.118	80,443	获取失败	80:-
explains.1688.com	203.119.206.118	80,443	获取失败	80:-
decent.1688.com	203.119.206.118	80,443	获取失败	80:-
tactics.1688.com	203.119.206.118	80,443	获取失败	80:-
trim.1688.com	203.119.206.118	80,443	获取失败	80:-
disposal.1688.com	203.119.206.118	80,443	获取失败	80:-
donald.1688.com	203.119.206.118	80,443	获取失败	80:-
hotels.1688.com	203.119.206.118	80,443	获取失败	80:-
parks.1688.com	203.119.206.118	80,443	获取失败	80:-
injured.1688.com	203.119.206.118	80,443	获取失败	80:-
ninth.1688.com	203.119.206.118	80,443	获取失败	80:-
linear.1688.com	203.119.206.118	80,443	获取失败	80:-
purchased.1688.com	203.119.206.118	80,443	获取失败	80:-
pioneer.1688.com	203.119.206.118	80,443	获取失败	80:-
puts.1688.com	203.119.206.118	80,443	获取失败	80:-
occurring.1688.com	203.119.206.118	80,443	获取失败	80:-
promises.1688.com	203.119.206.118	80,443	获取失败	80:-
smart.1688.com	140.205.32.54	80,443	Tengine/Aserver	80:正常访问
clothing.1688.com	203.119.206.118	80,443	获取失败	80:-
slim.1688.com	203.119.206.118	80,443	获取失败	80:-
enforced.1688.com	203.119.206.118	80,443	获取失败	80:-
compromise.1688.com	203.119.206.118	80,443	获取失败	80:-
secrets.1688.com	203.119.206.118	80,443	获取失败	80:-
sheriff.1688.com	203.119.206.118	80,443	获取失败	80:-
converted.1688.com	203.119.206.118	80,443	获取失败	80:-
improvements.1688.com	203.119.206.118	80,443	获取失败	80:-
guided.1688.com	203.119.206.118	80,443	获取失败	80:-
brushed.1688.com	203.119.206.118	80,443	获取失败	80:-
foil.1688.com	203.119.206.118	80,443	获取失败	80:-
likes.1688.com	203.119.206.118	80,443	获取失败	80:-
manhattan.1688.com	203.119.206.118	80,443	获取失败	80:-
newer.1688.com	203.119.206.118	80,443	获取失败	80:-
indication.1688.com	203.119.206.118	80,443	获取失败	80:-
tones.1688.com	203.119.206.118	80,443	获取失败	80:-
figured.1688.com	203.119.206.118	80,443	获取失败	80:-
reactionary.1688.com	203.119.206.118	80,443	获取失败	80:-
lobby.1688.com	203.119.206.118	80,443	获取失败	80:-
blonde.1688.com	203.119.206.118	80,443	获取失败	80:-
renaissance.1688.com	203.119.206.118	80,443	获取失败	80:-
fantastic.1688.com	203.119.206.118	80,443	获取失败	80:-
founded.1688.com	203.119.206.118	80,443	获取失败	80:-
grains.1688.com	203.119.206.118	80,443	获取失败	80:-
sixteen.1688.com	203.119.206.118	80,443	获取失败	80:-
biological.1688.com	203.119.206.118	80,443	获取失败	80:-
creatures.1688.com	203.119.206.118	80,443	获取失败	80:-
jungle.1688.com	203.119.206.118	80,443	获取失败	80:-
endless.1688.com	203.119.206.118	80,443	获取失败	80:-
overwhelming.1688.com	203.119.206.118	80,443	获取失败	80:-
convictions.1688.com	203.119.206.118	80,443	获取失败	80:-
motives.1688.com	203.119.206.118	80,443	获取失败	80:-
fascinating.1688.com	203.119.206.118	80,443	获取失败	80:-
accordance.1688.com	203.119.206.118	80,443	获取失败	80:-
abel.1688.com	203.119.206.118	80,443	获取失败	80:-
bones.1688.com	203.119.206.118	80,443	获取失败	80:-
wit.1688.com	203.119.206.118	80,443	获取失败	80:-
solely.1688.com	203.119.206.118	80,443	获取失败	80:-
socialism.1688.com	203.119.206.118	80,443	获取失败	80:-
michelangelo.1688.com	203.119.206.118	80,443	获取失败	80:-
styles.1688.com	203.119.206.118	80,443	获取失败	80:-
thereafter.1688.com	203.119.206.118	80,443	获取失败	80:-
leaped.1688.com	203.119.206.118	80,443	获取失败	80:-
transformation.1688.com	203.119.206.118	80,443	获取失败	80:-
notable.1688.com	203.119.206.118	80,443	获取失败	80:-
theories.1688.com	203.119.206.118	80,443	获取失败	80:-
relating.1688.com	203.119.206.118	80,443	获取失败	80:-
probabilities.1688.com	203.119.206.118	80,443	获取失败	80:-
anticipation.1688.com	203.119.206.118	80,443	获取失败	80:-
fractions.1688.com	203.119.206.118	80,443	获取失败	80:-
cathy.1688.com	203.119.206.118	80,443	获取失败	80:-
oedipus.1688.com	203.119.206.118	80,443	获取失败	80:-
bod.1688.com	203.119.206.118	80,443	获取失败	80:-
suitcase.1688.com	203.119.206.118	80,443	获取失败	80:-
input.1688.com	203.119.206.118	80,443	获取失败	80:-
responded.1688.com	203.119.206.118	80,443	获取失败	80:-
freddy.1688.com	203.119.206.118	80,443	获取失败	80:-
airport.1688.com	203.119.206.118	80,443	获取失败	80:-
gov.1688.com	203.119.206.118	80,443	获取失败	80:-
minority.1688.com	203.119.206.118	80,443	获取失败	80:-
policeman.1688.com	203.119.206.118	80,443	获取失败	80:-
underground.1688.com	203.119.206.118	80,443	获取失败	80:-
whereby.1688.com	203.119.206.118	80,443	获取失败	80:-
discharge.1688.com	203.119.206.118	80,443	获取失败	80:-
cuban.1688.com	203.119.206.118	80,443	获取失败	80:-
avoided.1688.com	203.119.206.118	80,443	获取失败	80:-
consistently.1688.com	203.119.206.118	80,443	获取失败	80:-
listeners.1688.com	203.119.206.118	80,443	获取失败	80:-
elementary.1688.com	203.119.206.118	80,443	获取失败	80:-
continental.1688.com	203.119.206.118	80,443	获取失败	80:-
stresses.1688.com	203.119.206.118	80,443	获取失败	80:-
directors.1688.com	203.119.206.118	80,443	获取失败	80:-
filing.1688.com	203.119.206.118	80,443	获取失败	80:-
guards.1688.com	203.119.206.118	80,443	获取失败	80:-
males.1688.com	203.119.206.118	80,443	获取失败	80:-
folks.1688.com	203.119.206.118	80,443	获取失败	80:-
salem.1688.com	203.119.206.118	80,443	获取失败	80:-
vincent.1688.com	203.119.206.118	80,443	获取失败	80:-
specialists.1688.com	203.119.206.118	80,443	获取失败	80:-
lover.1688.com	203.119.206.118	80,443	获取失败	80:-
wiped.1688.com	203.119.206.118	80,443	获取失败	80:-
frederick.1688.com	203.119.206.118	80,443	获取失败	80:-
drank.1688.com	203.119.206.118	80,443	获取失败	80:-
1.news.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:(404) 未找到
toes.1688.com	203.119.206.118	80,443	获取失败	80:-
lungs.1688.com	203.119.206.118	80,443	获取失败	80:-
loves.1688.com	203.119.206.118	80,443	获取失败	80:-
allows.1688.com	203.119.206.118	80,443	获取失败	80:-
1.shop.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:(404) 未找到
documents.1688.com	203.119.206.118	80,443	获取失败	80:-
1.t.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:(404) 未找到
condemned.1688.com	203.119.206.118	80,443	获取失败	80:-
eve.1688.com	203.119.206.118	80,443	获取失败	80:-
snapped.1688.com	203.119.206.118	80,443	获取失败	80:-
entries.1688.com	203.119.206.118	80,443	获取失败	80:-
livestock.1688.com	203.119.206.118	80,443	获取失败	80:-
lacked.1688.com	203.119.206.118	80,443	获取失败	80:-
youngster.1688.com	203.119.206.118	80,443	获取失败	80:-
1.server.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:(404) 未找到
earnings.1688.com	203.119.206.118	80,443	获取失败	80:-
businesses.1688.com	203.119.206.118	80,443	获取失败	80:-
makers.1688.com	203.119.206.118	80,443	获取失败	80:-
gains.1688.com	203.119.206.118	80,443	获取失败	80:-
imposed.1688.com	203.119.206.118	80,443	获取失败	80:-
fathers.1688.com	203.119.206.118	80,443	获取失败	80:-
104.cdn.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:(404) 未找到
slender.1688.com	203.119.206.118	80,443	获取失败	80:-
10d.test.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:(404) 未找到
1.demo.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:(404) 未找到
100.1688.com	203.119.206.118	80,443	获取失败	80:-
1000www.1688.com	203.119.206.118	80,443	获取失败	80:-
1.test.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:(404) 未找到
10000.1688.com	203.119.206.118	80,443	获取失败	80:-
1000card.1688.com	203.119.206.118	80,443	获取失败	80:-
1001.1688.com	203.119.206.118	80,443	获取失败	80:-
1002.1688.com	203.119.206.118	80,443	获取失败	80:-
10010.1688.com	203.119.206.118	80,443	获取失败	80:-
1004.1688.com	203.119.206.118	80,443	获取失败	80:-
1011.1688.com	203.119.206.118	80,443	获取失败	80:-
1020.1688.com	203.119.206.118	80,443	获取失败	80:-
102.1688.com	203.119.206.118	80,443	获取失败	80:-
1024.1688.com	203.119.206.118	80,443	获取失败	80:-
1.rebate.1688.com	203.119.206.118	80,443	Tengine/Aserver	80:(404) 未找到
remainder.1688.com	203.119.206.118	80,443	获取失败	80:-
103.1688.com	203.119.206.118	80,443	获取失败	80:-
104.1688.com	203.119.206.118	80,443	获取失败	80:-
106.1688.com	203.119.206.118	80,443	获取失败	80:-
105.1688.com	203.119.206.118	80,443	获取失败	80:-
107.1688.com	203.119.206.118	80,443	获取失败	80:-
10691.1688.com	203.119.206.118	80,443	获取失败	80:-
venture.1688.com	203.119.206.118	80,443	获取失败	80:-
108.1688.com	203.119.206.118	80,443	获取失败	80:-
109.1688.com	203.119.206.118	80,443	获取失败	80:-
10futu.1688.com	203.119.206.118	80,443	获取失败	80:-
10nian.1688.com	203.119.206.118	80,443	获取失败	80:-
10m.1688.com	203.119.206.118	80,443	获取失败	80:-
10rw.1688.com	203.119.206.118	80,443	获取失败	80:-
1022.1688.com	203.119.206.118	80,443	获取失败	80:-
1023sf.1688.com	203.119.206.118	80,443	获取失败	80:-
10th.1688.com	203.119.206.118	80,443	获取失败	80:-
10years.1688.com	203.119.206.118	80,443	获取失败	80:-
1109.1688.com	203.119.206.118	80,443	获取失败	80:-
1108.1688.com	203.119.206.118	80,443	获取失败	80:-
span.1688.com	203.119.206.118	80,443	获取失败	80:-
111.1688.com	203.119.206.118	80,443	获取失败	80:-
wildlife.1688.com	203.119.206.118	80,443	获取失败	80:-
116.1688.com	203.119.206.118	80,443	获取失败	80:-
11618.1688.com	203.119.206.118	80,443	获取失败	80:-
